,brand,state,year,quarter,count,percentage
5759,Motorola,Tamil Nadu,2021,2,513680,0.0288510650821571
5760,Apple,Tamil Nadu,2021,2,481336,0.0270344499734955
5761,OnePlus,Tamil Nadu,2021,2,400480,0.022493136863616
5762,Lenovo,Tamil Nadu,2021,2,375748,0.0211040531118407
5763,Others,Tamil Nadu,2021,2,1467943,0.0824476698136913
5764,Xiaomi,Tamil Nadu,2021,3,4464525,0.2334094369136695
5765,Vivo,Tamil Nadu,2021,3,4059800,0.2122500449615839
5766,Samsung,Tamil Nadu,2021,3,3487967,0.1823540944318737
5767,Oppo,Tamil Nadu,2021,3,2182951,0.1141266682838895
5768,Realme,Tamil Nadu,2021,3,1086229,0.0567890423391734
5769,Apple,Tamil Nadu,2021,3,516731,0.0270151677380768
5770,Huawei,Tamil Nadu,2021,3,514394,0.02689298724764
5771,Motorola,Tamil Nadu,2021,3,504404,0.0263707009406381
5772,OnePlus,Tamil Nadu,2021,3,454175,0.023744683031289
5773,Lenovo,Tamil Nadu,2021,3,358008,0.0187169846043171
5774,Others,Tamil Nadu,2021,3,1498256,0.0783301895078484
5775,Xiaomi,Tamil Nadu,2021,4,4737458,0.2318516652994434
5776,Vivo,Tamil Nadu,2021,4,4457962,0.2181731032848496
5777,Samsung,Tamil Nadu,2021,4,3636646,0.1779778166275162
5778,Oppo,Tamil Nadu,2021,4,2390692,0.1170007040522695
5779,Realme,Tamil Nadu,2021,4,1288203,0.0630447828336924
5780,Apple,Tamil Nadu,2021,4,575168,0.0281487790766588
5781,OnePlus,Tamil Nadu,2021,4,507178,0.0248213417202307
5782,Motorola,Tamil Nadu,2021,4,501002,0.0245190876664978
5783,Huawei,Tamil Nadu,2021,4,493892,0.0241711235599498
5784,Lenovo,Tamil Nadu,2021,4,336045,0.0164460756940856
5785,Others,Tamil Nadu,2021,4,1508896,0.0738455201848056
5786,Xiaomi,Tamil Nadu,2022,1,4978558,0.2297758528860914
5787,Vivo,Tamil Nadu,2022,1,4823657,0.2226266925493215
5788,Samsung,Tamil Nadu,2022,1,3775700,0.1742602351407808
5789,Oppo,Tamil Nadu,2022,1,2599406,0.1199706281712944
5790,Realme,Tamil Nadu,2022,1,1468106,0.0677576334909
5791,Apple,Tamil Nadu,2022,1,624113,0.0288047456456863
5792,OnePlus,Tamil Nadu,2022,1,549762,0.0253732169906152
5793,Motorola,Tamil Nadu,2022,1,495397,0.0228641040623029
5794,Huawei,Tamil Nadu,2022,1,485896,0.0224256035209271
5795,Lenovo,Tamil Nadu,2022,1,331152,0.0152836892198373
5796,Others,Tamil Nadu,2022,1,1535273,0.0708575983222427
5797,Xiaomi,Telangana,2018,1,853570,0.2574436897537671
5798,Samsung,Telangana,2018,1,678688,0.2046978489304974
5799,Vivo,Telangana,2018,1,417290,0.1258580752572717
5800,Oppo,Telangana,2018,1,277450,0.0836811880949221
5801,Apple,Telangana,2018,1,182270,0.0549741220186031
5802,Realme,Telangana,2018,1,177539,0.0535472137436813
5803,OnePlus,Telangana,2018,1,158075,0.0476767122296082
5804,Motorola,Telangana,2018,1,139364,0.0420333216711505
5805,Lenovo,Telangana,2018,1,82558,0.0249001676941451
5806,Huawei,Telangana,2018,1,73584,0.0221935359335979
5807,Others,Telangana,2018,1,275172,0.0829941246727551
5808,Xiaomi,Telangana,2018,2,1108404,0.2601817087097414
5809,Samsung,Telangana,2018,2,871232,0.20450903320685
5810,Vivo,Telangana,2018,2,561687,0.1318478491777804
5811,Oppo,Telangana,2018,2,365785,0.0858627055842389
5812,Apple,Telangana,2018,2,224531,0.0527053847137929
5813,Realme,Telangana,2018,2,222301,0.0521819246663529
5814,OnePlus,Telangana,2018,2,189797,0.0445520836878816
5815,Motorola,Telangana,2018,2,175188,0.0411228335385312
5816,Lenovo,Telangana,2018,2,101575,0.0238432530577226
5817,Huawei,Telangana,2018,2,95658,0.0224543234161519
5818,Others,Telangana,2018,2,343957,0.0807389002409559
5819,Xiaomi,Telangana,2018,3,1348603,0.2624506641139118
5820,Samsung,Telangana,2018,3,1041937,0.202770613453223
5821,Vivo,Telangana,2018,3,716573,0.1394517584019152
5822,Oppo,Telangana,2018,3,453686,0.0882915075816857
5823,Realme,Telangana,2018,3,269111,0.0523714990033085
5824,Apple,Telangana,2018,3,260670,0.0507288020377927
5825,OnePlus,Telangana,2018,3,219364,0.042690270956452
5826,Motorola,Telangana,2018,3,202270,0.0393636198572307
5827,Huawei,Telangana,2018,3,119275,0.0232120223388104
5828,Lenovo,Telangana,2018,3,111557,0.0217100278855642
5829,Others,Telangana,2018,3,395455,0.0769592143701052
5830,Xiaomi,Telangana,2018,4,1714433,0.2625600737800434
5831,Samsung,Telangana,2018,4,1327932,0.2033686495155428
5832,Vivo,Telangana,2018,4,960056,0.147029585987305
5833,Oppo,Telangana,2018,4,598550,0.0916660681175904
5834,Realme,Telangana,2018,4,334552,0.0512355967268835
5835,Apple,Telangana,2018,4,322702,0.049420806137637
5836,OnePlus,Telangana,2018,4,263159,0.0403019811540506
5837,Motorola,Telangana,2018,4,244632,0.0374646288125342
5838,Huawei,Telangana,2018,4,155797,0.0238598252685928
5839,Lenovo,Telangana,2018,4,133090,0.0203823189470722
5840,Others,Telangana,2018,4,474776,0.0727104655527477
5841,Xiaomi,Telangana,2019,1,2087604,0.2621490125165993
5842,Samsung,Telangana,2019,1,1634479,0.2052482443169867
5843,Vivo,Telangana,2019,1,1219194,0.1530992004068601
5844,Oppo,Telangana,2019,1,755440,0.0948637050013028
5845,Realme,Telangana,2019,1,397059,0.0498603301971199
5846,Apple,Telangana,2019,1,378217,0.0474942628328891
5847,OnePlus,Telangana,2019,1,299912,0.0376611822174504
5848,Motorola,Telangana,2019,1,283123,0.0355529184992638
5849,Huawei,Telangana,2019,1,194436,0.0244161274828355
5850,Lenovo,Telangana,2019,1,152688,0.0191736595748688
5851,Others,Telangana,2019,1,561273,0.0704813569538232
5852,Xiaomi,Telangana,2019,2,2369395,0.2619271685286116
5853,Samsung,Telangana,2019,2,1863266,0.2059766259300927
5854,Vivo,Telangana,2019,2,1423728,0.1573874528286347
5855,Oppo,Telangana,2019,2,875408,0.0967728634302405
5856,Realme,Telangana,2019,2,450187,0.0497663775851599
5857,Apple,Telangana,2019,2,419514,0.0463755997535708
5858,OnePlus,Telangana,2019,2,325344,0.0359654817866048
5859,Motorola,Telangana,2019,2,310478,0.0343221047695408
5860,Huawei,Telangana,2019,2,221025,0.0244334323420267
5861,Lenovo,Telangana,2019,2,167039,0.0184654953284913
5862,Others,Telangana,2019,2,620623,0.0686073977170258
5863,Xiaomi,Telangana,2019,3,2642719,0.2619002102658951
5864,Samsung,Telangana,2019,3,2076152,0.2057519718683517
5865,Vivo,Telangana,2019,3,1629927,0.1615299333822701
5866,Oppo,Telangana,2019,3,994066,0.0985144824017147
5867,Realme,Telangana,2019,3,510585,0.0506002790529799
5868,Apple,Telangana,2019,3,455573,0.045148449188682
5869,OnePlus,Telangana,2019,3,348387,0.0345260425167807
5870,Motorola,Telangana,2019,3,331741,0.0328763813533782
5871,Huawei,Telangana,2019,3,248083,0.0245856596419801
5872,Lenovo,Telangana,2019,3,173098,0.0171544544072244
5873,Others,Telangana,2019,3,680226,0.0674121359207425
5874,Xiaomi,Telangana,2019,4,2941413,0.2621418770020491
5875,Samsung,Telangana,2019,4,2304661,0.205393856759802
5876,Vivo,Telangana,2019,4,1854821,0.1653036341522995
5877,Oppo,Telangana,2019,4,1125257,0.1002841090624454
5878,Realme,Telangana,2019,4,586629,0.0522810047972981
5879,Apple,Telangana,2019,4,489029,0.0435827882614359
5880,OnePlus,Telangana,2019,4,368665,0.0328558196638691
5881,Motorola,Telangana,2019,4,355073,0.0316444860659651
5882,Huawei,Telangana,2019,4,275415,0.0245452797871361
5883,Lenovo,Telangana,2019,4,184229,0.0164186858010794
5884,Others,Telangana,2019,4,735499,0.0655484586466198
5885,Xiaomi,Telangana,2020,1,3226261,0.2621514342407405
5886,Samsung,Telangana,2020,1,2521157,0.2048578597627664
5887,Vivo,Telangana,2020,1,2072065,0.1683666670458589
5888,Oppo,Telangana,2020,1,1250747,0.1016300664832459
5889,Realme,Telangana,2020,1,664650,0.0540064646871744
5890,Apple,Telangana,2020,1,522627,0.042466315534588
5891,OnePlus,Telangana,2020,1,385976,0.0313626709006196
5892,Motorola,Telangana,2020,1,375706,0.0305281769679674
5893,Huawei,Telangana,2020,1,300609,0.0244261330672486
5894,Lenovo,Telangana,2020,1,196655,0.0159792993501185
5895,Others,Telangana,2020,1,790407,0.0642249119596712
5896,Xiaomi,Telangana,2020,2,3507179,0.2621564455164379
5897,Samsung,Telangana,2020,2,2745328,0.2052092095261609
5898,Vivo,Telangana,2020,2,2282799,0.1706358505421248
5899,Oppo,Telangana,2020,2,1377106,0.1029366376963821
5900,Realme,Telangana,2020,2,738264,0.0551841426094155
5901,Apple,Telangana,2020,2,550940,0.0411819505342688
5902,Motorola,Telangana,2020,2,398637,0.0297975264368702
5903,OnePlus,Telangana,2020,2,397829,0.029737129631353
5904,Huawei,Telangana,2020,2,325187,0.0243072475194889
5905,Lenovo,Telangana,2020,2,207266,0.0154928270944853
5906,Others,Telangana,2020,2,847656,0.0633610328930122
5907,Xiaomi,Telangana,2020,3,3810161,0.261133014440114
5908,Samsung,Telangana,2020,3,2992702,0.2051076830036731
5909,Vivo,Telangana,2020,3,2542381,0.1742445042047492
5910,Oppo,Telangana,2020,3,1520230,0.1041904115186456
5911,Realme,Telangana,2020,3,832814,0.0570777009916192
5912,Apple,Telangana,2020,3,585533,0.0401300620483395
5913,Motorola,Telangana,2020,3,420978,0.0288521283360389
5914,OnePlus,Telangana,2020,3,415641,0.0284863519559681
5915,Huawei,Telangana,2020,3,349866,0.0239783996608292
5916,Lenovo,Telangana,2020,3,219113,0.0150171182249297
5917,Others,Telangana,2020,3,901463,0.061782625615093
5918,Xiaomi,Telangana,2020,4,4150153,0.2605603901154692
5919,Samsung,Telangana,2020,4,3270596,0.2053388801979332
5920,Vivo,Telangana,2020,4,2805410,0.1761329579978951
5921,Oppo,Telangana,2020,4,1673541,0.1050704626634807
5922,Realme,Telangana,2020,4,943307,0.0592239466638104
5923,Apple,Telangana,2020,4,628903,0.0394846192477214
5924,Motorola,Telangana,2020,4,444416,0.0279019126122714
5925,OnePlus,Telangana,2020,4,436917,0.0274311004842665
5926,Huawei,Telangana,2020,4,376296,0.0236251127509975
5927,Lenovo,Telangana,2020,4,231688,0.0145461421940523
5928,Others,Telangana,2020,4,966570,0.0606844750721019
5929,Xiaomi,Telangana,2021,1,4458631,0.2599925978488978
5930,Samsung,Telangana,2021,1,3491284,0.2035844628066981
5931,Vivo,Telangana,2021,1,3089209,0.180138583616405
5932,Oppo,Telangana,2021,1,1818686,0.1060515879899952
5933,Realme,Telangana,2021,1,1065087,0.0621075698045182
5934,Apple,Telangana,2021,1,674068,0.0393063903352421
5935,OnePlus,Telangana,2021,1,461518,0.0269121314982171
5936,Motorola,Telangana,2021,1,454264,0.0264891347746049
5937,Huawei,Telangana,2021,1,393000,0.0229166959442521
5938,Lenovo,Telangana,2021,1,233554,0.0136190483576688
5939,Others,Telangana,2021,1,1009768,0.0588817970235002
5940,Xiaomi,Telangana,2021,2,4736356,0.2587200003495953
5941,Samsung,Telangana,2021,2,3662257,0.2000481239839885
5942,Vivo,Telangana,2021,2,3396906,0.1855535186771312
5943,Oppo,Telangana,2021,2,1971737,0.1077046989984093
5944,Realme,Telangana,2021,2,1259720,0.068811288433638
5945,Apple,Telangana,2021,2,719281,0.0392902012795189
5946,OnePlus,Telangana,2021,2,508619,0.0277829428062018
5947,Motorola,Telangana,2021,2,442262,0.0241582399622437
5948,Huawei,Telangana,2021,2,380961,0.0208097174395637
5949,Lenovo,Telangana,2021,2,219429,0.011986149469489
5950,Others,Telangana,2021,2,1009352,0.0551351186002202
5951,Xiaomi,Telangana,2021,3,5040723,0.256979432052913
5952,Vivo,Telangana,2021,3,3776315,0.1925190660055901
5953,Samsung,Telangana,2021,3,3769093,0.1921508836122537
5954,Oppo,Telangana,2021,3,2168812,0.1105674872413228
5955,Realme,Telangana,2021,3,1483670,0.0756384895488098
5956,Apple,Telangana,2021,3,767224,0.0391135929860387
5957,OnePlus,Telangana,2021,3,590963,0.0301276892430482
5958,Motorola,Telangana,2021,3,426789,0.021757988849304
5959,Huawei,Telangana,2021,3,374748,0.0191049038407714
5960,Lenovo,Telangana,2021,3,204439,0.0104224370411676
5961,Others,Telangana,2021,3,1012502,0.0516180295787803
5962,Xiaomi,Telangana,2021,4,5285587,0.2526855192952133
5963,Vivo,Telangana,2021,4,4135644,0.1977107465566517
5964,Samsung,Telangana,2021,4,3885608,0.1857573955849436
5965,Oppo,Telangana,2021,4,2358132,0.1127340840263645
5966,Realme,Telangana,2021,4,1759654,0.0841229337006276
5967,Apple,Telangana,2021,4,856106,0.0409274483953717
5968,OnePlus,Telangana,2021,4,676556,0.0323437877746203
5969,Motorola,Telangana,2021,4,415921,0.0198837355001032
5970,Huawei,Telangana,2021,4,353829,0.0169153330759111
5971,Lenovo,Telangana,2021,4,187416,0.008959706705089
5972,Others,Telangana,2021,4,1003196,0.0479593093851034
5973,Xiaomi,Telangana,2022,1,5509008,0.2487068077396687
5974,Vivo,Telangana,2022,1,4471684,0.2018763183608651
5975,Samsung,Telangana,2022,1,4003841,0.1807553217942691
5976,Oppo,Telangana,2022,1,2540306,0.1146833324514916
5977,Realme,Telangana,2022,1,1999746,0.0902794920519577
5978,Apple,Telangana,2022,1,930638,0.0420140987526665
5979,OnePlus,Telangana,2022,1,746766,0.0337131091456976
5980,Motorola,Telangana,2022,1,406265,0.0183410282298294
5981,Huawei,Telangana,2022,1,344744,0.0155636331853946
5982,Lenovo,Telangana,2022,1,183434,0.008281215886947
5983,Others,Telangana,2022,1,1014180,0.0457856424012122
5984,Xiaomi,Tripura,2018,1,14040,0.2545461138205486
5985,Samsung,Tripura,2018,1,11668,0.2115415994343419
5986,Oppo,Tripura,2018,1,5778,0.1047555160723027
5987,Vivo,Tripura,2018,1,4197,0.0760918831698605
5988,Realme,Tripura,2018,1,3865,0.0700727015609986
5989,Gionee,Tripura,2018,1,1686,0.0305672897365701
5990,Lenovo,Tripura,2018,1,1576,0.0285729825770074
5991,Micromax,Tripura,2018,1,1432,0.025962253204489
5992,Asus,Tripura,2018,1,1416,0.025672172163098
5993,Motorola,Tripura,2018,1,1394,0.0252733107311855
5994,Others,Tripura,2018,1,8105,0.1469441775295973
5995,Xiaomi,Tripura,2018,2,21258,0.254986865621514
5996,Samsung,Tripura,2018,2,17945,0.2152478739099665
5997,Oppo,Tripura,2018,2,8953,0.1073900370641365
5998,Vivo,Tripura,2018,2,6822,0.0818289771977593
5999,Realme,Tripura,2018,2,5784,0.0693783060849956
6000,Gionee,Tripura,2018,2,2373,0.0284638174861159
6001,Lenovo,Tripura,2018,2,2240,0.0268685002818793
6002,Micromax,Tripura,2018,2,2200,0.0263887056339886
6003,Asus,Tripura,2018,2,2053,0.0246254603029903
6004,Motorola,Tripura,2018,2,1988,0.0238457940001679
6005,Others,Tripura,2018,2,11753,0.1409756624164857
6006,Xiaomi,Tripura,2018,3,29627,0.253495217071376
6007,Samsung,Tripura,2018,3,25764,0.2204425278505056
6008,Oppo,Tripura,2018,3,12899,0.1103667197152489
6009,Vivo,Tripura,2018,3,10186,0.0871536868764652
6010,Realme,Tripura,2018,3,8049,0.0688690384516658
6011,Gionee,Tripura,2018,3,3116,0.0266611906839844
6012,Micromax,Tripura,2018,3,2824,0.0241627735852285
6013,Asus,Tripura,2018,3,2817,0.0241028800246419
6014,Lenovo,Tripura,2018,3,2778,0.023769187329945
6015,Motorola,Tripura,2018,3,2735,0.0234012697434844
6016,Others,Tripura,2018,3,16079,0.1375755086674538
6017,Xiaomi,Tripura,2018,4,38347,0.2502006328907448
6018,Samsung,Tripura,2018,4,35132,0.2292238932567774
6019,Oppo,Tripura,2018,4,17942,0.1170652138453006
6020,Vivo,Tripura,2018,4,14242,0.0929240204873911
6021,Realme,Tripura,2018,4,10556,0.0688741721854304
6022,Asus,Tripura,2018,4,3636,0.0237236159592862
6023,Lenovo,Tripura,2018,4,3586,0.0233973836166117
6024,Gionee,Tripura,2018,4,3584,0.0233843343229047
6025,Motorola,Tripura,2018,4,3428,0.0223664894137604
6026,Micromax,Tripura,2018,4,3415,0.0222816690046651
6027,Others,Tripura,2018,4,19397,0.1265585750171272
6028,Xiaomi,Tripura,2019,1,46096,0.2515415761729621
6029,Samsung,Tripura,2019,1,42367,0.2311927706898621
6030,Oppo,Tripura,2019,1,22197,0.1211269603937704
6031,Vivo,Tripura,2019,1,17880,0.0975694937081864
6032,Realme,Tripura,2019,1,12553,0.0685005511475875
6033,Asus,Tripura,2019,1,4231,0.0230881727001866
6034,Gionee,Tripura,2019,1,4052,0.0221113863817433
6035,Lenovo,Tripura,2019,1,3967,0.021647549303153
6036,Motorola,Tripura,2019,1,3844,0.0209763497658986
6037,Micromax,Tripura,2019,1,3800,0.020736245866393
6038,Others,Tripura,2019,1,22267,0.1215089438702565
6039,Xiaomi,Tripura,2019,2,54603,0.2508821745602911
6040,Samsung,Tripura,2019,2,51075,0.2346722170149418
6041,Oppo,Tripura,2019,2,27375,0.125778794729007
6042,Vivo,Tripura,2019,2,22017,0.101160610905883
6043,Realme,Tripura,2019,2,14896,0.0684420429692525
6044,Asus,Tripura,2019,2,4919,0.0226011284482917
6045,Gionee,Tripura,2019,2,4636,0.0213008399036959
6046,Lenovo,Tripura,2019,2,4490,0.0206300196651412
6047,Motorola,Tripura,2019,2,4321,0.0198535222657183
6048,Micromax,Tripura,2019,2,4165,0.0191367554354817
6049,Others,Tripura,2019,2,25147,0.1155418941022955
6050,Xiaomi,Tripura,2019,3,61894,0.2521592464637247
6051,Samsung,Tripura,2019,3,57464,0.2341112052669317
6052,Oppo,Tripura,2019,3,31453,0.1281410924972296
6053,Vivo,Tripura,2019,3,25583,0.1042264193989961
6054,Realme,Tripura,2019,3,17453,0.0711043934554462
6055,Asus,Tripura,2019,3,5603,0.022826901766508
6056,Gionee,Tripura,2019,3,4975,0.0202683984094909
6057,Motorola,Tripura,2019,3,4535,0.0184758164396062
6058,Micromax,Tripura,2019,3,4461,0.0181743367446711
6059,Lenovo,Tripura,2019,3,4420,0.0180073006974773
6060,Others,Tripura,2019,3,27615,0.1125048888599178
6061,Xiaomi,Tripura,2019,4,68653,0.2521245106464241
6062,Samsung,Tripura,2019,4,63478,0.2331195969122065
6063,Oppo,Tripura,2019,4,35779,0.1313964847336374
6064,Vivo,Tripura,2019,4,29148,0.10704448802415
6065,Realme,Tripura,2019,4,20529,0.0753916664830443
6066,Asus,Tripura,2019,4,5562,0.0204261507612982
6067,Gionee,Tripura,2019,4,5248,0.0192730023724008
6068,Motorola,Tripura,2019,4,4789,0.0175873491542354
6069,Lenovo,Tripura,2019,4,4722,0.0173412951986426
6070,Micromax,Tripura,2019,4,4708,0.017289880939265
6071,Others,Tripura,2019,4,29682,0.1090055747746953
6072,Xiaomi,Tripura,2020,1,75081,0.2503017048826185
6073,Samsung,Tripura,2020,1,69532,0.2318026950080343
6074,Oppo,Tripura,2020,1,40260,0.1342170008201038
6075,Vivo,Tripura,2020,1,33266,0.1109007140904514
6076,Realme,Tripura,2020,1,23927,0.0797667704575913
6077,Asus,Tripura,2020,1,6050,0.020169221434715
6078,Gionee,Tripura,2020,1,5095,0.0169854848280782
6079,Motorola,Tripura,2020,1,5014,0.0167154506237456
6080,Lenovo,Tripura,2020,1,5012,0.0167087831125275
6081,Micromax,Tripura,2020,1,4634,0.015448623492309
6082,Others,Tripura,2020,1,32091,0.1069835512498249
6083,Xiaomi,Tripura,2020,2,83763,0.2488014827752134
6084,Samsung,Tripura,2020,2,77685,0.2307479816791716
6085,Oppo,Tripura,2020,2,46283,0.1374745296525339
6086,Vivo,Tripura,2020,2,38364,0.1139527008964374
6087,Realme,Tripura,2020,2,28326,0.0841368002708916
6088,Asus,Tripura,2020,2,6561,0.0194881574022918
6089,Gionee,Tripura,2020,2,5452,0.0161940914734484
6090,Motorola,Tripura,2020,2,5344,0.0158732987590074
6091,Lenovo,Tripura,2020,2,5242,0.0155703278620353
6092,Huawei,Tripura,2020,2,5008,0.0148752769807464
6093,Others,Tripura,2020,2,34638,0.1028853522482222
6094,Xiaomi,Tripura,2020,3,93468,0.2481027576705925
6095,Samsung,Tripura,2020,3,86403,0.2293493235226195
6096,Oppo,Tripura,2020,3,52607,0.1396407516238377
6097,Vivo,Tripura,2020,3,44208,0.1173463293437492
6098,Realme,Tripura,2020,3,33649,0.0893183730566372
6099,Asus,Tripura,2020,3,7020,0.0186339855228266
6100,Motorola,Tripura,2020,3,5686,0.0150929973907111
6101,Gionee,Tripura,2020,3,5652,0.0150027473183783
6102,Lenovo,Tripura,2020,3,5550,0.01473199710138
6103,Huawei,Tripura,2020,3,5432,0.0144187762621074
6104,Others,Tripura,2020,3,37056,0.09836196118716
6105,Xiaomi,Tripura,2020,4,101066,0.2470386937498472
6106,Samsung,Tripura,2020,4,93412,0.2283297890542885
6107,Oppo,Tripura,2020,4,57851,0.1414069565642492
6108,Vivo,Tripura,2020,4,48775,0.1192222140744543
6109,Realme,Tripura,2020,4,38173,0.0933074234313509
6110,Asus,Tripura,2020,4,7328,0.0179120529930825
6111,Motorola,Tripura,2020,4,5862,0.0143286646623157
6112,Gionee,Tripura,2020,4,5805,0.0141893378309012
6113,Huawei,Tripura,2020,4,5778,0.0141233409107574
6114,Lenovo,Tripura,2020,4,5769,0.0141013419373762
6115,Others,Tripura,2020,4,39291,0.0960401847913764
6116,Xiaomi,Tripura,2021,1,108575,0.2469656716010518
6117,Samsung,Tripura,2021,1,99168,0.2255684247877789
6118,Oppo,Tripura,2021,1,62419,0.1419788188410412
6119,Vivo,Tripura,2021,1,53698,0.1221419537981421
6120,Realme,Tripura,2021,1,42622,0.0969483845726919
6121,Asus,Tripura,2021,1,8143,0.0185221410439545
6122,Huawei,Tripura,2021,1,6052,0.0137659336360079
6123,Motorola,Tripura,2021,1,5947,0.013527099691563
6124,Gionee,Tripura,2021,1,5872,0.0133565040169594
6125,Lenovo,Tripura,2021,1,5785,0.0131586130344193
6126,Others,Tripura,2021,1,41355,0.0940664549763895
6127,Xiaomi,Tripura,2021,2,116546,0.2468394778811105
6128,Samsung,Tripura,2021,2,104057,0.2203883063329048
6129,Oppo,Tripura,2021,2,66970,0.1418396155483497
6130,Vivo,Tripura,2021,2,58517,0.1239365205770163
6131,Realme,Tripura,2021,2,50025,0.1059508252621501
6132,Asus,Tripura,2021,2,7942,0.0168208186753022
6133,Motorola,Tripura,2021,2,5999,0.0127056272013521
6134,Huawei,Tripura,2021,2,5937,0.0125743138347103
6135,Lava,Tripura,2021,2,5937,0.0125743138347103
6136,Gionee,Tripura,2021,2,5794,0.0122714459084237
6137,Others,Tripura,2021,2,44429,0.0940987349439694
6138,Xiaomi,Tripura,2021,3,126117,0.2473226664888641
6139,Samsung,Tripura,2021,3,107662,0.2111313535805965
6140,Oppo,Tripura,2021,3,72865,0.1428924418889688
6141,Vivo,Tripura,2021,3,64797,0.1270706314016265
6142,Realme,Tripura,2021,3,58578,0.1148748159057437
6143,Asus,Tripura,2021,3,7665,0.0150315043859047
6144,Huawei,Tripura,2021,3,6499,0.0127449115465094
6145,Gionee,Tripura,2021,3,6096,0.0119546054450717
6146,Lava,Tripura,2021,3,6044,0.0118526304642411
6147,Motorola,Tripura,2021,3,6025,0.0118153703750914
6148,Others,Tripura,2021,3,47581,0.0933090685173818
6149,Xiaomi,Tripura,2021,4,135695,0.2483928009196546
6150,Samsung,Tripura,2021,4,110734,0.2027011195477876
6151,Oppo,Tripura,2021,4,77764,0.1423487805056636
6152,Vivo,Tripura,2021,4,69926,0.1280011422462712
6153,Realme,Tripura,2021,4,68822,0.125980244997181
6154,Asus,Tripura,2021,4,7552,0.0138241087184143
6155,Huawei,Tripura,2021,4,6396,0.0117080242800553
6156,Motorola,Tripura,2021,4,6315,0.0115597519275405
6157,Lava,Tripura,2021,4,6023,0.0110252392493391
6158,Gionee,Tripura,2021,4,5955,0.0109007636941415
6159,Others,Tripura,2021,4,51110,0.0935580239139507
6160,Xiaomi,Tripura,2022,1,143599,0.2466811194865698
6161,Samsung,Tripura,2022,1,114250,0.1962640262212174
6162,Oppo,Tripura,2022,1,83468,0.1433852581236987
6163,Realme,Tripura,2022,1,78396,0.1346723378524163
6164,Vivo,Tripura,2022,1,74834,0.1285533666366616
6165,Asus,Tripura,2022,1,7367,0.0126553792662731
6166,Huawei,Tripura,2022,1,6576,0.0112965622444702
6167,Tecno,Tripura,2022,1,6411,0.0110131174801245
6168,Infinix,Tripura,2022,1,6357,0.0109203537390659
6169,Motorola,Tripura,2022,1,6335,0.0108825611038198
